DATA,horario,local,coletor,taxon,nome_comum,observacao
2025-01-30,07:47,Ponto 4,Lorena/ Gabriel/Pablo/Hugo,Euphorbia hyssopifolia,maria-leite,
2025-01-30,07:47,Ponto 4,Lorena/ Gabriel/Pablo/Hugo,Turnera subulata,xanana,
2025-01-30,07:47,Ponto 4,Lorena/ Gabriel/Pablo/Hugo,Alysicarpus,,
2025-01-30,07:47,Ponto 4,Lorena/ Gabriel/Pablo/Hugo,Polybia sericea,marimbondo-chiador,
2025-01-30,06:48,Ponto 4,Lorena/ Gabriel/Pablo/Hugo,Indigofera hirsuta,anileira,
2025-01-30,06:48,Ponto 4,Lorena/ Gabriel/Pablo/Hugo,Richardia brasiliensis,poaia-branca,
2025-01-30,06:48,Ponto 4,Lorena/ Gabriel/Pablo/Hugo,Boerhavia diffusa,erva-tostão,
2025-01-30,06:48,Ponto 4,Lorena/ Gabriel/Pablo/Hugo,Apis mellifera,abelha-do-mel,
2025-01-30,06:48,Ponto 4,Lorena/ Gabriel/Pablo/Hugo,Euphorbia hirta,erva-de-santa-luzia,
2025-01-30,06:48,Ponto 4,Lorena/ Gabriel/Pablo/Hugo,Gomphrena celosioides,perpétua-branca,
2025-01-30,06:48,Ponto 4,Lorena/ Gabriel/Pablo/Hugo,Emilia sonchifolia,serralinha,
2025-01-30,06:48,Ponto 4,Lorena/ Gabriel/Pablo/Hugo,Emilia sonchifolia,emília,
2025-01-30,06:49,Ponto 4,Lorena/ Gabriel/Pablo/Hugo,Euphorbia prostrata,quebra-pedra,
2025-01-30,06:49,Ponto 4,Lorena/ Gabriel/Pablo/Hugo,Euphorbia heterophylla,amendoim-bravo,
2025-01-30,06:49,Ponto 4,Lorena/ Gabriel/Pablo/Hugo,Sonchus oleraceus,serralha,
2025-01-30,06:49,Ponto 4,Lorena/ Gabriel/Pablo/Hugo,Setaria parviflora,capim-rabo-de-raposa,
2025-01-30,06:49,Ponto 4,Lorena/ Gabriel/Pablo/Hugo,Trigona spinipes,abelha-cachorro,
2025-01-30,06:50,Ponto 4,Lorena/ Gabriel/Pablo/Hugo,Tridax procumbens,erva-de-touro,
2025-01-30,06:50,Ponto 4,Lorena/ Gabriel/Pablo/Hugo,Cyperus rotundus,tiririca,
2025-01-30,06:50,Ponto 4,Lorena/ Gabriel/Pablo/Hugo,Amaranthus viridis,caruru-de-mancha,
2025-01-30,06:50,Ponto 4,Lorena/ Gabriel/Pablo/Hugo,Asteraceae,,
2025-01-30,06:51,Ponto 4,Lorena/ Gabriel/Pablo/Hugo,Pygochelidon cyanoleuca,andorinha-pequena-de-casa,
2025-01-30,06:51,Ponto 4,Lorena/ Gabriel/Pablo/Hugo,Myiozetetes similis,bentevizinho-de-penacho-vermelho,
2025-01-30,06:51,Ponto 4,Lorena/ Gabriel/Pablo/Hugo,,envolvulus,
2025-01-30,06:51,Ponto 4,Lorena/ Gabriel/Pablo/Hugo,Falco sparverius,quiri-quiri,
2025-01-30,06:52,Ponto 4,Lorena/ Gabriel/Pablo/Hugo,Thraupis palmarum,sanhaço-do-coqueiro,
2025-01-30,06:52,Ponto 4,Lorena/ Gabriel/Pablo/Hugo,Desmodium triflorum,,
2025-01-30,06:53,Ponto 4,Lorena/ Gabriel/Pablo/Hugo,Eulaema nigrita,abelha-de-orquídea,
2025-01-30,06:53,Ponto 4,Lorena/ Gabriel/Pablo/Hugo,Columbina talpacoti,rolinha-roxa,
2025-01-30,06:53,Ponto 4,Lorena/ Gabriel/Pablo/Hugo,Sida acuta,reloginho,
2025-01-30,06:53,Ponto 4,Lorena/ Gabriel/Pablo/Hugo,Desmodium incanum,pega-pega,
2025-01-30,06:54,Ponto 4,Lorena/ Gabriel/Pablo/Hugo,Solanum diphyllum,tomatinho-amarelo,
2025-01-30,06:54,Ponto 4,Lorena/ Gabriel/Pablo/Hugo,Chionomesa fimbriata,beija-flor-de-garganta-verde,
2025-01-30,06:55,Ponto 4,Lorena/ Gabriel/Pablo/Hugo,Sicalis flaveola,canário-da-terra,
2025-01-30,06:55,Ponto 4,Lorena/ Gabriel/Pablo/Hugo,Pitangus sulphuratus,bem-te-vi,
2025-01-30,06:55,Ponto 4,Lorena/ Gabriel/Pablo/Hugo,Xylocopa frontalis,mamangava,
2025-01-30,06:56,Ponto 4,Lorena/ Gabriel/Pablo/Hugo,Thyene coccinea vittata,,
2025-01-30,06:56,Ponto 4,Lorena/ Gabriel/Pablo/Hugo,Cissus verticillata,uva-do-mato,
2025-01-30,06:57,Ponto 4,Lorena/ Gabriel/Pablo/Hugo,Odontomachus,formiga-de-estalo,
2025-01-30,06:58,Ponto 4,Lorena/ Gabriel/Pablo/Hugo,Alternanthera ficoidea,quebra-panela,
2025-01-30,06:59,Ponto 4,Lorena/ Gabriel/Pablo/Hugo,,mamangava-do-toco,
2025-01-30,07:01,Ponto 4,Lorena/ Gabriel/Pablo/Hugo,Eleusine indica,capim-pé-de-galinha,
2025-01-30,07:02,Ponto 4,Lorena/ Gabriel/Pablo/Hugo,,pinhão-roxo,
2025-01-30,07:07,Ponto 5,Lorena/ Gabriel/Pablo/Hugo,Pygochelidon cyanoleuca,andorinha-pequena-de-casa,
2025-01-30,07:07,Ponto 5,Lorena/ Gabriel/Pablo/Hugo,Orphulella,,
2025-01-30,07:07,Ponto 5,Lorena/ Gabriel/Pablo/Hugo,Sida acuta,reloginho,
2025-01-30,07:08,Ponto 5,Lorena/ Gabriel/Pablo/Hugo,Elaenia flavogaster,guaracava-de-barriga-amarela,
2025-01-30,07:08,Ponto 5,Lorena/ Gabriel/Pablo/Hugo,Panicum maximum,capim-colonião,
2025-01-30,07:08,Ponto 5,Lorena/ Gabriel/Pablo/Hugo,Rhipsales,ripsales,
2025-01-30,07:09,Ponto 5,Lorena/ Gabriel/Pablo/Hugo,Biblis hyperia,borboleta-do-aro-vermelho,
2025-01-30,07:09,Ponto 5,Lorena/ Gabriel/Pablo/Hugo,Lucilia sericata,,
2025-01-30,07:09,Ponto 5,Lorena/ Gabriel/Pablo/Hugo,Furnarius rufus,joão-de-barro,
2025-01-30,07:09,Ponto 5,Lorena/ Gabriel/Pablo/Hugo,Chionomesa fimbriata,beija-flor-de-garganta-verde,
2025-01-30,07:10,Ponto 5,Lorena/ Gabriel/Pablo/Hugo,Thorybes dorantes,mariposa-de-calda-lilás,
2025-01-30,07:10,Ponto 5,Lorena/ Gabriel/Pablo/Hugo,Aedes aegypti,mosquito-da-dengue,
2025-01-30,07:10,Ponto 5,Lorena/ Gabriel/Pablo/Hugo,Emilia sonchifolia,emília,
2025-01-30,07:10,Ponto 5,Lorena/ Gabriel/Pablo/Hugo,Lantana camara,lantana,
2025-01-30,07:11,Ponto 5,Lorena/ Gabriel/Pablo/Hugo,Machetornis rixosa,suiriri,
2025-01-30,07:11,Ponto 5,Lorena/ Gabriel/Pablo/Hugo,Alternanthera ficoidea,quebra-panela,
2025-01-30,07:11,Ponto 5,Lorena/ Gabriel/Pablo/Hugo,Desmodium incanum,pega-pega,
2025-01-30,07:11,Ponto 5,Lorena/ Gabriel/Pablo/Hugo,Desmodium triflorum,,
2025-01-30,07:11,Ponto 5,Lorena/ Gabriel/Pablo/Hugo,Eleusine indica,capim-pé-de-galinha,
2025-01-30,07:12,Ponto 5,Lorena/ Gabriel/Pablo/Hugo,Sicalis flaveola,canário-da-terra,
2025-01-30,07:13,Ponto 5,Lorena/ Gabriel/Pablo/Hugo,Junonia evarete,borboleta-olho-de-pavão-diurno,
2025-01-30,07:13,Ponto 5,Lorena/ Gabriel/Pablo/Hugo,Urbanus proteus,,
2025-01-30,07:13,Ponto 5,Lorena/ Gabriel/Pablo/Hugo,Enallagma novaehispaniae,,
2025-01-30,07:14,Ponto 5,Lorena/ Gabriel/Pablo/Hugo,Molothrus bonariensis,chupim,
2025-01-30,07:14,Ponto 5,Lorena/ Gabriel/Pablo/Hugo,Euphorbia prostrata,quebra-pedra,
2025-01-30,07:14,Ponto 5,Lorena/ Gabriel/Pablo/Hugo,Digitaria insularis,capim-amargoso,
2025-01-30,07:15,Ponto 5,Lorena/ Gabriel/Pablo/Hugo,Cenchrus echinatus,capim-carrapicho,
2025-01-30,07:15,Ponto 5,Lorena/ Gabriel/Pablo/Hugo,Pompeius pompeius,,
2025-01-30,07:15,Ponto 5,Lorena/ Gabriel/Pablo/Hugo,Coragyps atratus,urubu-de-cabeça-preta,
2025-01-30,07:16,Ponto 5,Lorena/ Gabriel/Pablo/Hugo,Todirostrum cinereum,ferreirinho-relógio,
2025-01-30,07:17,Ponto 5,Lorena/ Gabriel/Pablo/Hugo,Estrilda astrid,bico-de-lacre,
2025-01-30,07:17,Ponto 5,Lorena/ Gabriel/Pablo/Hugo,Anartia jatrophae,borboleta-pavão-branco,
2025-01-30,07:17,Ponto 5,Lorena/ Gabriel/Pablo/Hugo,Tillandsia stricta,cravo-do-mato,
2025-01-30,07:18,Ponto 5,Lorena/ Gabriel/Pablo/Hugo,Struthanthus flexicaulis,erva-de-passarinho,
2025-01-30,07:18,Ponto 5,Lorena/ Gabriel/Pablo/Hugo,Zornia latifolia,arrozinho-do-campo,
2025-01-30,07:19,Ponto 5,Lorena/ Gabriel/Pablo/Hugo,Cissus verticillata,uva-do-mato,
2025-01-30,07:19,Ponto 5,Lorena/ Gabriel/Pablo/Hugo,Piper tuberculatum,piper,
2025-01-30,07:24,Ponto 6,Lorena/ Gabriel/Pablo/Hugo,Asteraceae,,
2025-01-30,07:24,Ponto 6,Lorena/ Gabriel/Pablo/Hugo,Phoebis marcellina,,
2025-01-30,07:24,Ponto 6,Lorena/ Gabriel/Pablo/Hugo,Chionomesa fimbriata,beija-flor-de-garganta-verde,
2025-01-30,07:24,Ponto 6,Lorena/ Gabriel/Pablo/Hugo,Tillandsia stricta,cravo-do-mato,
2025-01-30,07:26,Ponto 6,Lorena/ Gabriel/Pablo/Hugo,Eupetomena macroura,beija-flor-tesoura,
2025-01-30,07:26,Ponto 6,Lorena/ Gabriel/Pablo/Hugo,Alysicarpus,,
2025-01-30,07:26,Ponto 6,Lorena/ Gabriel/Pablo/Hugo,Columbina picui,rolinha-picuí,
2025-01-30,07:28,Ponto 6,Lorena/ Gabriel/Pablo/Hugo,Sicalis flaveola,canário-da-terra,
2025-01-30,07:28,Ponto 6,Lorena/ Gabriel/Pablo/Hugo,Troglodytes musculus,curruíra,
2025-01-30,07:28,Ponto 6,Lorena/ Gabriel/Pablo/Hugo,Elaenia flavogaster,guaracava-de-barriga-amarela,
2025-01-30,07:28,Ponto 6,Lorena/ Gabriel/Pablo/Hugo,Pitangus sulphuratus,bem-te-vi,
2025-01-30,07:29,Ponto 6,Lorena/ Gabriel/Pablo/Hugo,Machetornis rixosa,suiriri,
2025-01-30,07:29,Ponto 6,Lorena/ Gabriel/Pablo/Hugo,Patagioenas picazuro,asa-branca,
2025-01-30,07:29,Ponto 6,Lorena/ Gabriel/Pablo/Hugo,Flavopunctelia soredica,linquen-folioso,
2025-01-30,07:30,Ponto 6,Lorena/ Gabriel/Pablo/Hugo,Dirinaria,liquen-crostoso,
2025-01-30,07:30,Ponto 6,Lorena/ Gabriel/Pablo/Hugo,Tillandisia recurvata,cravo-do-mato-sp2,
2025-01-30,07:30,Ponto 6,Lorena/ Gabriel/Pablo/Hugo,Boerhavia diffusa,erva-tostão,
2025-01-30,07:30,Ponto 6,Lorena/ Gabriel/Pablo/Hugo,Emilia sonchifolia,serralinha,
2025-01-30,07:30,Ponto 6,Lorena/ Gabriel/Pablo/Hugo,Odontomachus,formiga-de-estalo,
2025-01-30,07:31,Ponto 6,Lorena/ Gabriel/Pablo/Hugo,Gomphrena celosioides,perpétua-branca,
2025-01-30,07:31,Ponto 6,Lorena/ Gabriel/Pablo/Hugo,Ramalina complanata,liquen fruticoso,
2025-01-30,07:32,Ponto 6,Lorena/ Gabriel/Pablo/Hugo,Xylocopa frontalis,mamangava,
2025-01-30,07:33,Ponto 6,Lorena/ Gabriel/Pablo/Hugo,Thraupis palmarum,sanhaço-do-coqueiro,
2025-01-30,07:33,Ponto 6,Lorena/ Gabriel/Pablo/Hugo,Junonia evarete,borboleta-olho-de-pavão-diurno,
2025-01-30,07:34,Ponto 6,Lorena/ Gabriel/Pablo/Hugo,Polistes,marimbondo,
2025-01-30,07:34,Ponto 6,Lorena/ Gabriel/Pablo/Hugo,,envolvulus,
2025-01-30,07:35,Ponto 6,Lorena/ Gabriel/Pablo/Hugo,Hamadryas amphionome,assenta-pau,
2025-01-30,07:36,Ponto 6,Lorena/ Gabriel/Pablo/Hugo,Megarynchus pitangua,nei-nei,
2025-01-30,07:36,Ponto 6,Lorena/ Gabriel/Pablo/Hugo,Molothrus bonariensis,chupim,
2025-01-30,07:45,Ponto 7,Lorena/ Gabriel/Pablo/Hugo,Apis mellifera,abelha-do-mel,
2025-01-30,07:45,Ponto 7,Lorena/ Gabriel/Pablo/Hugo,Priva lappulacea,carrapicho,
2025-01-30,07:46,Ponto 7,Lorena/ Gabriel/Pablo/Hugo,Euphorbia hirta,erva-de-santa-luzia,
2025-01-30,07:46,Ponto 7,Lorena/ Gabriel/Pablo/Hugo,Boerhavia diffusa,erva-tostão,
2025-01-30,07:46,Ponto 7,Lorena/ Gabriel/Pablo/Hugo,Talinum fruticosum,beldroega-grande,
2025-01-30,07:47,Ponto 7,Lorena/ Gabriel/Pablo/Hugo,Alternanthera,erva-jacaré,
2025-01-30,07:47,Ponto 7,Lorena/ Gabriel/Pablo/Hugo,Anartia jatrophae,borboleta-pavão-branco,
2025-01-30,07:47,Ponto 7,Lorena/ Gabriel/Pablo/Hugo,Eleusine indica,capim-pé-de-galinha,
2025-01-30,07:47,Ponto 7,Lorena/ Gabriel/Pablo/Hugo,Struthanthus flexicaulis,erva-de-passarinho,
2025-01-30,07:47,Ponto 7,Lorena/ Gabriel/Pablo/Hugo,Panicum maximum,capim-colonião,
2025-01-30,07:47,Ponto 7,Lorena/ Gabriel/Pablo/Hugo,Elaenia flavogaster,guaracava-grande,
2025-01-30,07:48,Ponto 7,Lorena/ Gabriel/Pablo/Hugo,Columbina talpacoti,rolinha-roxa,
2025-01-30,07:48,Ponto 7,Lorena/ Gabriel/Pablo/Hugo,Machetornis rixosa,suiriri,
2025-01-30,07:48,Ponto 7,Lorena/ Gabriel/Pablo/Hugo,Tillandsia stricta,cravo-do-mato ,
2025-01-30,07:48,Ponto 7,Lorena/ Gabriel/Pablo/Hugo,Ruellia blechum,camarão-verde,
2025-01-30,07:48,Ponto 7,Lorena/ Gabriel/Pablo/Hugo,Amaranthus viridis,caruru-de-mancha,
2025-01-30,07:50,Ponto 7,Lorena/ Gabriel/Pablo/Hugo,Neoponera,,
2025-01-30,07:50,Ponto 7,Lorena/ Gabriel/Pablo/Hugo,Coereba flaveola,cambacica,
2025-01-30,07:50,Ponto 7,Lorena/ Gabriel/Pablo/Hugo,Lophocampa modesta,,
2025-01-30,07:51,Ponto 7,Lorena/ Gabriel/Pablo/Hugo,Xylocopa frontalis,mamangava,
2025-01-30,07:51,Ponto 7,Lorena/ Gabriel/Pablo/Hugo,Polybia,,
2025-01-30,07:51,Ponto 7,Lorena/ Gabriel/Pablo/Hugo,Emilia sonchifolia,emília,
2025-01-30,07:53,Ponto 7,Lorena/ Gabriel/Pablo/Hugo,Melothria cucumis,pepino-do-mato,
2025-01-30,07:54,Ponto 7,Lorena/ Gabriel/Pablo/Hugo,Elaenia flavogaster,guaracava-de-barriga-amarela,
2025-01-30,07:54,Ponto 7,Lorena/ Gabriel/Pablo/Hugo,Euphorbia prostrata,quebra-pedra,
2025-01-30,07:55,Ponto 7,Lorena/ Gabriel/Pablo/Hugo,Cyperus esculentus,tiriricão,
2025-01-30,07:55,Ponto 7,Lorena/ Gabriel/Pablo/Hugo,Mormodica charantia,melão-de-são-caetano,
2025-01-30,07:56,Ponto 7,Lorena/ Gabriel/Pablo/Hugo,Cissus verticillata,uva-do-mato,
2025-01-30,07:56,Ponto 7,Lorena/ Gabriel/Pablo/Hugo,Emilia sonchifolia,serralinha,
2025-01-30,07:56,Ponto 7,Lorena/ Gabriel/Pablo/Hugo,Junonia evarete,borboleta-olho-de-pavão-diurno,
2025-01-30,07:56,Ponto 7,Lorena/ Gabriel/Pablo/Hugo,Hamadryas amphionome,assenta-pau,
2025-01-30,07:56,Ponto 7,Lorena/ Gabriel/Pablo/Hugo,Euphonia chlorotica,fin-fin,
2025-01-30,07:57,Ponto 7,Lorena/ Gabriel/Pablo/Hugo,Thraupis palmarum,sanhaço-do-coqueiro,
2025-01-30,07:57,Ponto 7,Lorena/ Gabriel/Pablo/Hugo,Lagria villosa,bicho-capixaba,
2025-01-30,07:57,Ponto 7,Lorena/ Gabriel/Pablo/Hugo,Ascia monuste,borboleta-da-couve,
2025-01-30,07:57,Ponto 7,Lorena/ Gabriel/Pablo/Hugo,Thorybes dorantes,mariposa-de-calda-lilás,
2025-01-30,07:58,Ponto 7,Lorena/ Gabriel/Pablo/Hugo,Boehmeria cylindrica,falsa-urtiga,
2025-01-30,07:58,Ponto 7,Lorena/ Gabriel/Pablo/Hugo,Alternanthera,erva-jacaré,
2025-01-30,07:58,Ponto 7,Lorena/ Gabriel/Pablo/Hugo,Turdus leucomelas,sabiá-barranco,
2025-01-30,07:58,Ponto 7,Lorena/ Gabriel/Pablo/Hugo,Coereba flaveola,cambacica,
2025-01-30,07:58,Ponto 7,Lorena/ Gabriel/Pablo/Hugo,Phoebis,borboleta-amarela,
2025-01-30,07:59,Ponto 7,Lorena/ Gabriel/Pablo/Hugo,Orphulella,,
2025-01-30,07:59,Ponto 7,Lorena/ Gabriel/Pablo/Hugo,Desmodium incanum,pega-pega,
2025-01-30,07:59,Ponto 7,Lorena/ Gabriel/Pablo/Hugo,Portulaca oleracea,beldroega,
2025-01-30,07:59,Ponto 7,Lorena/ Gabriel/Pablo/Hugo,Parthenium hysterophorus,losna-branca,
2025-01-30,07:59,Ponto 7,Lorena/ Gabriel/Pablo/Hugo,Turnera subulata,xanana,
2025-01-30,07:59,Ponto 7,Lorena/ Gabriel/Pablo/Hugo,Commelina erecta,trapoeraba,
2025-01-30,07:40,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Lycianthes asarifolia,joá-rasteiro,
2025-01-30,07:40,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Bidens pilosa,picão-preto,
2025-01-30,07:40,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Gomphrena globosa,perpétua-rosa,
2025-01-30,07:40,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Emilia sonchifolia,emília,
2025-01-30,07:40,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Priva lappulacea,carrapicho,
2025-01-30,07:40,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Euphorbia hirta,erva-de-santa-luzia,
2025-01-30,08:41,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Ascia monuste,borboleta-da-couve,
2025-01-30,07:40,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Desmodium triflorum,,
2025-01-30,07:40,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Pitangus sulphuratus,bem-te-vi,
2025-01-30,07:40,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Hylophilus thoracicus,vite-vite,
2025-01-30,07:40,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Ruellia blechum,camarão-verde,
2025-01-30,08:42,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Setaria parviflora,capim-rabo-de-raposa,
2025-01-30,08:42,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Emilia sonchifolia,serralinha,
2025-01-30,08:42,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Cenchrus echinatus,capim-carrapicho,
2025-01-30,08:42,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Cynodon dactylon,grama-bermuda,
2025-01-30,08:42,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Euphorbia hyssopifolia,maria-leite,
2025-01-30,08:42,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Boerhavia diffusa,erva-tostão,
2025-01-30,08:42,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Anartia jatrophae,borboleta-pavão-branco,
2025-01-30,08:42,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,,ipomeia,
2025-01-30,08:43,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Dryas iulia,borboleta-flambeau,
2025-01-30,08:43,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Phoebis marcellina,,
2025-01-30,08:43,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,,envolvulus,
2025-01-30,08:43,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Tridax procumbens,erva-de-touro,
2025-01-30,08:43,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Panicum maximum,capim-colonião,
2025-01-30,08:43,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Indigofera hirsuta,anileira,
2025-01-30,08:44,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Cleome,,
2025-01-30,08:44,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Oldenlandia corymbosa,erva-diamante,
2025-01-30,08:44,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Commelina erecta,trapoeraba,
2025-01-30,08:44,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Condylostylus longicornis,mosca-de-pernas-longas,
2025-01-30,08:44,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Parthenium hysterophorus,losna-branca,
2025-01-30,08:44,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Gomphrena celosioides,perpétua-branca,
2025-01-30,08:45,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Mimosa pudica,dormideira,
2025-01-30,08:45,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Alysicarpus,,
2025-01-30,08:45,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Amaranthus viridis,caruru-de-mancha,
2025-01-30,08:45,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Tropidurus torquatus,tropiduro-comum,
2025-01-30,08:49,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Phoebis,borboleta-amarela,
2025-01-30,08:49,Ponto 8,Lorena/ Gabriel/Pablo/Hugo,Zornia latifolia,arrozinho-do-campo,
2025-01-30,09:07,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Columbina picui,rolinha-picuí,
2025-01-30,09:07,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Euphorbia hirta,erva-de-santa-luzia,
2025-01-30,09:07,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Apis mellifera,abelha-do-mel,
2025-01-30,09:07,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Indigofera hirsuta,anileira,
2025-01-30,09:07,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Gomphrena globosa,perpétua-rosa,
2025-01-30,09:07,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Emilia sonchifolia,emília,
2025-01-30,09:07,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Alysicarpus,,
2025-01-30,09:07,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Euphorbia prostrata,quebra-pedra,
2025-01-30,09:08,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Elaenia flavogaster,guaracava-grande,
2025-01-30,09:08,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Richardia brasiliensis,poaia-branca,
2025-01-30,09:08,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,,acrominea**,
2025-01-30,09:08,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Cenchrus echinatus,capim-carrapicho,
2025-01-30,09:09,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Setaria parviflora,capim-rabo-de-raposa,
2025-01-30,09:09,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,,flor rosa,
2025-01-30,09:10,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Cyperus rotundus,tiririca,
2025-01-30,09:10,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Phoebis marcellina,,
2025-01-30,09:10,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Machetornis rixosa,suiriri,
2025-01-30,09:10,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Zenaida auriculata,pomba-de-bando,
2025-01-30,09:11,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Tillandsia stricta,cravo-do-mato,
2025-01-30,09:11,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Troglodytes musculus,curruíra,
2025-01-30,09:11,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Ascia monuste,borboleta-da-couve,
2025-01-30,09:11,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,,joaninha-gigante,
2025-01-30,09:12,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Sicalis flaveola,canário-da-terra,
2025-01-30,09:12,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Syntermes molestus,cupim-bate-cabeça,
2025-01-30,09:12,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Sida acuta,reloginho,
2025-01-30,09:13,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,,planta bacharis,
2025-01-30,09:14,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Emilia sonchifolia,serralinha,
2025-01-30,09:15,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Eleusine indica,capim-pé-de-galinha,
2025-01-30,09:15,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Columbina talpacoti,rolinha-roxa,
2025-01-30,09:16,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Todirostrum cinereum,ferreirinho-relógio,
2025-01-30,09:16,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Spermacoce verticillata,vassourinha-de-botão,
2025-01-30,09:16,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Desmodium triflorum,,
2025-01-30,09:17,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Schinus terebinthifolia,aroeira,
2025-01-30,09:17,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Psidium guajava,goiaba,
2025-01-30,09:17,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Euphonia chlorotica,fin-fin,
2025-01-30,09:17,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Mimosa pudica,dormideira,
2025-01-30,09:18,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Evolvulus,,
2025-01-30,09:18,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Varronia curassavica,erva-baleeira,
2025-01-30,09:18,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Digitaria insularis,capim-amargoso,
2025-01-30,09:18,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Panicum maximum,capim-colonião,
2025-01-30,09:19,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Macroptilium atropurpureum,feijão-de-pombo,
2025-01-30,09:19,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Turnera subulata,xanana,
2025-01-30,09:19,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Euphorbia prostrata,quebra-pedra-rasteira,
2025-01-30,09:19,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Boehmeria cylindrica,falsa-urtiga,
2025-01-30,09:20,Ponto 9,Lorena/ Gabriel/Pablo/Hugo,Lantana camara,lantana,
2025-01-30,09:22,Ponto 10,Lorena/ Gabriel/Pablo/Hugo,Anartia jatrophae,borboleta-pavão-branco,
2025-01-30,09:22,Ponto 10,Lorena/ Gabriel/Pablo/Hugo,Turnera subulata,xanana,
